EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-11-2014
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 100563) of ITALY, ROMA CIAMPINO (STAID: 176)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
   176,100563,19580218,    1,    0
   176,100563,19580219,   68,    0
   176,100563,19580220,    0,    0
   176,100563,19580221,    1,    0
   176,100563,19580222,   80,    0
   176,100563,19580223,    0,    0
   176,100563,19580224,   68,    0
   176,100563,19580225,    0,    0
   176,100563,19580226,    1,    0
   176,100563,19580227,    1,    0
   176,100563,19580228,    2,    0
   176,100563,19580301,    1,    0
   176,100563,19580302,    1,    0
   176,100563,19580303,    1,    0
   176,100563,19580304,   16,    0
   176,100563,19580305,    0,    0
   176,100563,19580306,    0,    0
   176,100563,19580307,   21,    0
   176,100563,19580308,    6,    0
   176,100563,19580309,   31,    0
   176,100563,19580310,  112,    0
   176,100563,19580311,  306,    0
   176,100563,19580312,    2,    0
   176,100563,19580313,    0,    0
   176,100563,19580314,    1,    0
   176,100563,19580315,    0,    0
   176,100563,19580316,    0,    0
   176,100563,19580317,   22,    0
   176,100563,19580318,   42,    0
   176,100563,19580319,   54,    0
   176,100563,19580320,   77,    0
   176,100563,19580321,   42,    0
   176,100563,19580322,    0,    0
   176,100563,19580323,    0,    0
   176,100563,19580324,   16,    0
   176,100563,19580325,   47,    0
   176,100563,19580326,   32,    0
   176,100563,19580327,    1,    0
   176,100563,19580328,    0,    0
   176,100563,19580329,    0,    0
   176,100563,19580330,   58,    0
   176,100563,19580331,   20,    0
   176,100563,19580401,    0,    0
   176,100563,19580402,    0,    0
   176,100563,19580403,    0,    0
   176,100563,19580404,   78,    0
   176,100563,19580405,   24,    0
   176,100563,19580406,   34,    0
   176,100563,19580407,  252,    0
   176,100563,19580408,    0,    0
   176,100563,19580409,   40,    0
   176,100563,19580410,    0,    0
   176,100563,19580411,   81,    0
   176,100563,19580412,   78,    0
   176,100563,19580413,  120,    0
   176,100563,19580414,  114,    0
   176,100563,19580415,  162,    0
   176,100563,19580416,   80,    0
   176,100563,19580417,    3,    0
   176,100563,19580418,   62,    0
   176,100563,19580419,    4,    0
   176,100563,19580420,    0,    0
   176,100563,19580421,    0,    0
   176,100563,19580422,    0,    0
   176,100563,19580423,   12,    0
   176,100563,19580424,    5,    0
   176,100563,19580425,    2,    0
   176,100563,19580426,    0,    0
   176,100563,19580427,    0,    0
   176,100563,19580428,  108,    0
   176,100563,19580429,    0,    0
   176,100563,19580430,    0,    0
   176,100563,19580501,    0,    0
   176,100563,19580502,    0,    0
   176,100563,19580503,    0,    0
   176,100563,19580504,    0,    0
   176,100563,19580505,    0,    0
   176,100563,19580506,    0,    0
   176,100563,19580507,    0,    0
   176,100563,19580508,    0,    0
   176,100563,19580509,    0,    0
   176,100563,19580510,    0,    0
   176,100563,19580511,    0,    0
   176,100563,19580512,    0,    0
   176,100563,19580513,    0,    0
   176,100563,19580514,    0,    0
   176,100563,19580515,    1,    0
   176,100563,19580516,    1,    0
   176,100563,19580517,  458,    0
   176,100563,19580518,   20,    0
   176,100563,19580519,    0,    0
   176,100563,19580520,    0,    0
   176,100563,19580521,    0,    0
   176,100563,19580522,    0,    0
   176,100563,19580523,    0,    0
   176,100563,19580524,    0,    0
   176,100563,19580525,    0,    0
   176,100563,19580526,    0,    0
   176,100563,19580527,    0,    0
   176,100563,19580528,    1,    0
   176,100563,19580529,    0,    0
   176,100563,19580530,    0,    0
   176,100563,19580531,    0,    0
   176,100563,19580601,    0,    0
   176,100563,19580602,    0,    0
   176,100563,19580603,    0,    0
   176,100563,19580604,    0,    0
   176,100563,19580605,    0,    0
   176,100563,19580606,    0,    0
   176,100563,19580607,    0,    0
   176,100563,19580608,    0,    0
   176,100563,19580609,    0,    0
   176,100563,19580610,    6,    0
   176,100563,19580611,    8,    0
   176,100563,19580612,   26,    0
   176,100563,19580613,   46,    0
   176,100563,19580614,   34,    0
   176,100563,19580615,    0,    0
   176,100563,19580616,    0,    0
   176,100563,19580617,    0,    0
   176,100563,19580618,    0,    0
   176,100563,19580619,    0,    0
   176,100563,19580620,    0,    0
   176,100563,19580621,    1,    0
   176,100563,19580622,    0,    0
   176,100563,19580623,  314,    0
   176,100563,19580624,    0,    0
   176,100563,19580625,    1,    0
   176,100563,19580626,    0,    0
   176,100563,19580627,    1,    0
   176,100563,19580628,    1,    0
   176,100563,19580629,    0,    0
   176,100563,19580630,    0,    0
   176,100563,19580701,    0,    0
   176,100563,19580702,    0,    0
   176,100563,19580703,    1,    0
   176,100563,19580704,    0,    0
   176,100563,19580705,    0,    0
   176,100563,19580706,    0,    0
   176,100563,19580707,    1,    0
   176,100563,19580708,    0,    0
   176,100563,19580709,    0,    0
   176,100563,19580710,    1,    0
   176,100563,19580711,  280,    0
   176,100563,19580712,    0,    0
   176,100563,19580713,    0,    0
   176,100563,19580714,    0,    0
   176,100563,19580715,    0,    0
   176,100563,19580716,    0,    0
   176,100563,19580717,  261,    0
   176,100563,19580718,    0,    0
   176,100563,19580719,    0,    0
   176,100563,19580720,    0,    0
   176,100563,19580721,    0,    0
   176,100563,19580722,    0,    0
   176,100563,19580723,    4,    0
   176,100563,19580724,    0,    0
   176,100563,19580725,    0,    0
   176,100563,19580726,    0,    0
   176,100563,19580727,    0,    0
   176,100563,19580728,    0,    0
   176,100563,19580729,    0,    0
   176,100563,19580730,    0,    0
   176,100563,19580731,    0,    0
   176,100563,19580801,    0,    0
   176,100563,19580802,    0,    0
   176,100563,19580803,    0,    0
   176,100563,19580804,    0,    0
   176,100563,19580805,    0,    0
   176,100563,19580806,    0,    0
   176,100563,19580807,    0,    0
   176,100563,19580808,    0,    0
   176,100563,19580809,    0,    0
   176,100563,19580810,    0,    0
   176,100563,19580811,    0,    0
   176,100563,19580812,    0,    0
   176,100563,19580813,    0,    0
   176,100563,19580814,    0,    0
   176,100563,19580815,    0,    0
   176,100563,19580816,    0,    0
   176,100563,19580817,    0,    0
   176,100563,19580818,    0,    0
   176,100563,19580819,    0,    0
   176,100563,19580820,  101,    0
   176,100563,19580821,    0,    0
   176,100563,19580822,    1,    0
   176,100563,19580823,    0,    0
   176,100563,19580824,    0,    0
   176,100563,19580825,    0,    0
   176,100563,19580826,    0,    0
   176,100563,19580827,    0,    0
   176,100563,19580828,    0,    0
   176,100563,19580829,    0,    0
   176,100563,19580830,    0,    0
   176,100563,19580831,    0,    0
   176,100563,19580901,   96,    0
   176,100563,19580902,  158,    0
   176,100563,19580903,    0,    0
   176,100563,19580904,    0,    0
   176,100563,19580905,    0,    0
   176,100563,19580906,    0,    0
   176,100563,19580907,    0,    0
   176,100563,19580908,    0,    0
   176,100563,19580909,    0,    0
   176,100563,19580910,    0,    0
   176,100563,19580911,    2,    0
   176,100563,19580912,    0,    0
   176,100563,19580913,    0,    0
   176,100563,19580914,    0,    0
   176,100563,19580915,    0,    0
   176,100563,19580916,    0,    0
   176,100563,19580917,    0,    0
   176,100563,19580918,    1,    0
   176,100563,19580919,    1,    0
   176,100563,19580920,    0,    0
   176,100563,19580921,    0,    0
   176,100563,19580922,    0,    0
   176,100563,19580923,    0,    0
   176,100563,19580924,    0,    0
   176,100563,19580925,    0,    0
   176,100563,19580926,    0,    0
   176,100563,19580927,    1,    0
   176,100563,19580928,    0,    0
   176,100563,19580929,    8,    0
   176,100563,19580930,    0,    0
   176,100563,19581001,  186,    0
   176,100563,19581002,  210,    0
   176,100563,19581003,    0,    0
   176,100563,19581004,    0,    0
   176,100563,19581005,  378,    0
   176,100563,19581006,    2,    0
   176,100563,19581007,   12,    0
   176,100563,19581008,    0,    0
   176,100563,19581009,    0,    0
   176,100563,19581010,    0,    0
   176,100563,19581011,    0,    0
   176,100563,19581012,    0,    0
   176,100563,19581013,   48,    0
   176,100563,19581014,    0,    0
   176,100563,19581015,    1,    0
   176,100563,19581016,    0,    0
   176,100563,19581017,    0,    0
   176,100563,19581018,    0,    0
   176,100563,19581019,    0,    0
   176,100563,19581020,    0,    0
   176,100563,19581021,    1,    0
   176,100563,19581022,    0,    0
   176,100563,19581023,   46,    0
   176,100563,19581024,    0,    0
   176,100563,19581025,    0,    0
   176,100563,19581026,    0,    0
   176,100563,19581027,    0,    0
   176,100563,19581028,    0,    0
   176,100563,19581029,    0,    0
   176,100563,19581030,    1,    0
   176,100563,19581031,    8,    0
   176,100563,19581101,  134,    0
   176,100563,19581102,    0,    0
   176,100563,19581103,    1,    0
   176,100563,19581104,  178,    0
   176,100563,19581105,    0,    0
   176,100563,19581106,    1,    0
   176,100563,19581107,    3,    0
   176,100563,19581108,    0,    0
   176,100563,19581109,    0,    0
   176,100563,19581110,  270,    0
   176,100563,19581111,  254,    0
   176,100563,19581112,  484,    0
   176,100563,19581113,  222,    0
   176,100563,19581114,   14,    0
   176,100563,19581115,    0,    0
   176,100563,19581116,    0,    0
   176,100563,19581117,    0,    0
   176,100563,19581118,   20,    0
   176,100563,19581119,    2,    0
   176,100563,19581120,    0,    0
   176,100563,19581121,    2,    0
   176,100563,19581122,    0,    0
   176,100563,19581123,  150,    0
   176,100563,19581124,   14,    0
   176,100563,19581125,   85,    0
   176,100563,19581126,   42,    0
   176,100563,19581127,    1,    0
   176,100563,19581128,    1,    0
   176,100563,19581129,    0,    0
   176,100563,19581130,    1,    0
   176,100563,19581201,    0,    0
   176,100563,19581202,    0,    0
   176,100563,19581203,  106,    0
   176,100563,19581204,    1,    0
   176,100563,19581205,   30,    0
   176,100563,19581206,    0,    0
   176,100563,19581207,    0,    0
   176,100563,19581208,    0,    0
   176,100563,19581209,    2,    0
   176,100563,19581210,   13,    0
   176,100563,19581211,   38,    0
   176,100563,19581212,   18,    0
   176,100563,19581213,    0,    0
   176,100563,19581214,   43,    0
   176,100563,19581215,   82,    0
   176,100563,19581216,  160,    0
   176,100563,19581217,   20,    0
   176,100563,19581218,    2,    0
   176,100563,19581219,    0,    0
   176,100563,19581220,    1,    0
   176,100563,19581221,    1,    0
   176,100563,19581222,   20,    0
   176,100563,19581223,    1,    0
   176,100563,19581224,  296,    0
   176,100563,19581225,    1,    0
   176,100563,19581226,    0,    0
   176,100563,19581227,    0,    0
   176,100563,19581228,   26,    0
   176,100563,19581229,    0,    0
   176,100563,19581230,    0,    0
   176,100563,19581231,    0,    0
   176,100563,19590101,    0,    0
   176,100563,19590102,    0,    0
   176,100563,19590103,    3,    0
   176,100563,19590104,   89,    0
   176,100563,19590105,   92,    0
   176,100563,19590106,    0,    0
   176,100563,19590107,    8,    0
   176,100563,19590108,    1,    0
   176,100563,19590109,    8,    0
   176,100563,19590110,   50,    0
   176,100563,19590111,    0,    0
   176,100563,19590112,    6,    0
   176,100563,19590113,   13,    0
   176,100563,19590114,   46,    0
   176,100563,19590115,    5,    0
   176,100563,19590116,   88,    0
   176,100563,19590117,    0,    0
   176,100563,19590118,    0,    0
   176,100563,19590119,    0,    0
   176,100563,19590120,    0,    0
   176,100563,19590121,    0,    0
   176,100563,19590122,    1,    0
   176,100563,19590123,    0,    0
   176,100563,19590124,    0,    0
   176,100563,19590125,   12,    0
   176,100563,19590126,    0,    0
   176,100563,19590127,    0,    0
   176,100563,19590128,    0,    0
   176,100563,19590129,    0,    0
   176,100563,19590130,    0,    0
   176,100563,19590131,    0,    0
   176,100563,19590201,    4,    0
   176,100563,19590202,   32,    0
   176,100563,19590203,    2,    0
   176,100563,19590204,    0,    0
   176,100563,19590205,    0,    0
   176,100563,19590206,    0,    0
   176,100563,19590207,    0,    0
   176,100563,19590208,    0,    0
   176,100563,19590209,    0,    0
   176,100563,19590210,    0,    0
   176,100563,19590211,    0,    0
   176,100563,19590212,    0,    0
   176,100563,19590213,    0,    0
   176,100563,19590214,    0,    0
   176,100563,19590215,    0,    0
   176,100563,19590216,    0,    0
   176,100563,19590217,    0,    0
   176,100563,19590218,    0,    0
   176,100563,19590219,    0,    0
   176,100563,19590220,    0,    0
   176,100563,19590221,    0,    0
   176,100563,19590222,    0,    0
   176,100563,19590223,    0,    0
   176,100563,19590224,    0,    0
   176,100563,19590225,   24,    0
   176,100563,19590226,    0,    0
   176,100563,19590227,    0,    0
   176,100563,19590228,    0,    0
   176,100563,19590301,    0,    0
   176,100563,19590302,    0,    0
   176,100563,19590303,    0,    0
   176,100563,19590304,    1,    0
   176,100563,19590305,    1,    0
   176,100563,19590306,    0,    0
   176,100563,19590307,    0,    0
   176,100563,19590308,    0,    0
   176,100563,19590309,    0,    0
   176,100563,19590310,    1,    0
   176,100563,19590311,   44,    0
   176,100563,19590312,   24,    0
   176,100563,19590313,    9,    0
   176,100563,19590314,    1,    0
   176,100563,19590315,    0,    0
   176,100563,19590316,    0,    0
   176,100563,19590317,    0,    0
   176,100563,19590318,   18,    0
   176,100563,19590319,    1,    0
   176,100563,19590320,    1,    0
   176,100563,19590321,    0,    0
   176,100563,19590322,    0,    0
   176,100563,19590323,    0,    0
   176,100563,19590324,    0,    0
   176,100563,19590325,    2,    0
   176,100563,19590326,   82,    0
   176,100563,19590327,  112,    0
   176,100563,19590328,    0,    0
   176,100563,19590329,   48,    0
   176,100563,19590330,    4,    0
   176,100563,19590331,   50,    0
   176,100563,19590401,   54,    0
   176,100563,19590402,    0,    0
   176,100563,19590403,    0,    0
   176,100563,19590404,    0,    0
   176,100563,19590405,    0,    0
   176,100563,19590406,    0,    0
   176,100563,19590407,   10,    0
   176,100563,19590408,    1,    0
   176,100563,19590409,   66,    0
   176,100563,19590410,  220,    0
   176,100563,19590411,    1,    0
   176,100563,19590412,    0,    0
   176,100563,19590413,    0,    0
   176,100563,19590414,    0,    0
   176,100563,19590415,    0,    0
   176,100563,19590416,    1,    0
   176,100563,19590417,   52,    0
   176,100563,19590418,   10,    0
   176,100563,19590419,    2,    0
   176,100563,19590420,  104,    0
   176,100563,19590421,   58,    0
   176,100563,19590422,    1,    0
   176,100563,19590423,    0,    0
   176,100563,19590424,    0,    0
   176,100563,19590425,    1,    0
   176,100563,19590426,    1,    0
   176,100563,19590427,    0,    0
   176,100563,19590428,    0,    0
   176,100563,19590429,    0,    0
   176,100563,19590430,    4,    0
   176,100563,19590501,   48,    0
   176,100563,19590502,    0,    0
   176,100563,19590503,    0,    0
   176,100563,19590504,    1,    0
   176,100563,19590505,    0,    0
   176,100563,19590506,    0,    0
   176,100563,19590507,    0,    0
   176,100563,19590508,    0,    0
   176,100563,19590509,   55,    0
   176,100563,19590510,   25,    0
   176,100563,19590511,    3,    0
   176,100563,19590512,    0,    0
   176,100563,19590513,   98,    0
   176,100563,19590514,    0,    0
   176,100563,19590515,    6,    0
   176,100563,19590516,   38,    0
   176,100563,19590517,    1,    0
   176,100563,19590518,    0,    0
   176,100563,19590519,    0,    0
   176,100563,19590520,    0,    0
   176,100563,19590521,    0,    0
   176,100563,19590522,   28,    0
   176,100563,19590523,   34,    0
   176,100563,19590524,    1,    0
   176,100563,19590525,    1,    0
   176,100563,19590526,  176,    0
   176,100563,19590527,   28,    0
   176,100563,19590528,    0,    0
   176,100563,19590529,   24,    0
   176,100563,19590530,   10,    0
   176,100563,19590531,    4,    0
   176,100563,19590601,   64,    0
   176,100563,19590602,    0,    0
   176,100563,19590603,    0,    0
   176,100563,19590604,    0,    0
   176,100563,19590605,    0,    0
   176,100563,19590606,    0,    0
   176,100563,19590607,    0,    0
   176,100563,19590608,    0,    0
   176,100563,19590609,    0,    0
   176,100563,19590610,    2,    0
   176,100563,19590611,    0,    0
   176,100563,19590612,   26,    0
   176,100563,19590613,    0,    0
   176,100563,19590614,    2,    0
   176,100563,19590615,    0,    0
   176,100563,19590616,    0,    0
   176,100563,19590617,    0,    0
   176,100563,19590618,    0,    0
   176,100563,19590619,    0,    0
   176,100563,19590620,    1,    0
   176,100563,19590621,    0,    0
   176,100563,19590622,    0,    0
   176,100563,19590623,    0,    0
   176,100563,19590624,    0,    0
   176,100563,19590625,    0,    0
   176,100563,19590626,    0,    0
   176,100563,19590627,   68,    0
   176,100563,19590628,    0,    0
   176,100563,19590629,    0,    0
   176,100563,19590630,    4,    0
   176,100563,19590701,    2,    0
   176,100563,19590702,    0,    0
   176,100563,19590703,    0,    0
   176,100563,19590704,    0,    0
   176,100563,19590705,    0,    0
   176,100563,19590706,    0,    0
   176,100563,19590707,    8,    0
   176,100563,19590708,    1,    0
   176,100563,19590709,   26,    0
   176,100563,19590710,    1,    0
   176,100563,19590711,    1,    0
   176,100563,19590712,    2,    0
   176,100563,19590713,    0,    0
   176,100563,19590714,    0,    0
   176,100563,19590715,    0,    0
   176,100563,19590716,    0,    0
   176,100563,19590717,    0,    0
   176,100563,19590718,    0,    0
   176,100563,19590719,    0,    0
   176,100563,19590720,    0,    0
   176,100563,19590721,    0,    0
   176,100563,19590722,    0,    0
   176,100563,19590723,    0,    0
   176,100563,19590724,    0,    0
   176,100563,19590725,    0,    0
   176,100563,19590726,    0,    0
   176,100563,19590727,    0,    0
   176,100563,19590728,    0,    0
   176,100563,19590729,    0,    0
   176,100563,19590730,    0,    0
   176,100563,19590731,    0,    0
   176,100563,19590801,    0,    0
   176,100563,19590802,    0,    0
   176,100563,19590803,    2,    0
   176,100563,19590804,    0,    0
   176,100563,19590805,    0,    0
   176,100563,19590806,    1,    0
   176,100563,19590807,    0,    0
   176,100563,19590808,    0,    0
   176,100563,19590809,    0,    0
   176,100563,19590810,    0,    0
   176,100563,19590811,    2,    0
   176,100563,19590812,   14,    0
   176,100563,19590813,    0,    0
   176,100563,19590814,    0,    0
   176,100563,19590815,    0,    0
   176,100563,19590816,    1,    0
   176,100563,19590817,    0,    0
   176,100563,19590818,    0,    0
   176,100563,19590819,    1,    0
   176,100563,19590820,   42,    0
   176,100563,19590821,    0,    0
   176,100563,19590822,    0,    0
   176,100563,19590823,   21,    0
   176,100563,19590824,    2,    0
   176,100563,19590825,    1,    0
   176,100563,19590826,    0,    0
   176,100563,19590827,    0,    0
   176,100563,19590828,    0,    0
   176,100563,19590829,    0,    0
   176,100563,19590830,    2,    0
   176,100563,19590831,    4,    0
   176,100563,19590901,    0,    0
   176,100563,19590902,  119,    0
   176,100563,19590903,   74,    0
   176,100563,19590904,    1,    0
   176,100563,19590905,  236,    0
   176,100563,19590906,   24,    0
   176,100563,19590907,    1,    0
   176,100563,19590908,    0,    0
   176,100563,19590909,    0,    0
   176,100563,19590910,    0,    0
   176,100563,19590911,    0,    0
   176,100563,19590912,    0,    0
   176,100563,19590913,    0,    0
   176,100563,19590914,    1,    0
   176,100563,19590915,  112,    0
   176,100563,19590916,    0,    0
   176,100563,19590917,    0,    0
   176,100563,19590918,  162,    0
   176,100563,19590919,    1,    0
   176,100563,19590920,    0,    0
   176,100563,19590921,    0,    0
   176,100563,19590922,    0,    0
   176,100563,19590923,    0,    0
   176,100563,19590924,    1,    0
   176,100563,19590925,    2,    0
   176,100563,19590926,   38,    0
   176,100563,19590927,  189,    0
   176,100563,19590928,    1,    0
   176,100563,19590929,   20,    0
   176,100563,19590930,    0,    0
   176,100563,19591001,    0,    0
   176,100563,19591002,    0,    0
   176,100563,19591003,    0,    0
   176,100563,19591004,    0,    0
   176,100563,19591005,    0,    0
   176,100563,19591006,    0,    0
   176,100563,19591007,    0,    0
   176,100563,19591008,    0,    0
   176,100563,19591009,    0,    0
   176,100563,19591010,    0,    0
   176,100563,19591011,   30,    0
   176,100563,19591012,   46,    0
   176,100563,19591013,    0,    0
   176,100563,19591014,    0,    0
   176,100563,19591015,    0,    0
   176,100563,19591016,    0,    0
   176,100563,19591017,    0,    0
   176,100563,19591018,    2,    0
   176,100563,19591019,    0,    0
   176,100563,19591020,    0,    0
   176,100563,19591021,    0,    0
   176,100563,19591022,    0,    0
   176,100563,19591023,    0,    0
   176,100563,19591024,    0,    0
   176,100563,19591025,    0,    0
   176,100563,19591026,    0,    0
   176,100563,19591027,  176,    0
   176,100563,19591028,  140,    0
   176,100563,19591029,  172,    0
   176,100563,19591030,  102,    0
   176,100563,19591031,    4,    0
   176,100563,19591101,  192,    0
   176,100563,19591102,    1,    0
   176,100563,19591103,    0,    0
   176,100563,19591104,    0,    0
   176,100563,19591105,    9,    0
   176,100563,19591106,   40,    0
   176,100563,19591107,   20,    0
   176,100563,19591108,    0,    0
   176,100563,19591109,    0,    0
   176,100563,19591110,    2,    0
   176,100563,19591111,   74,    0
   176,100563,19591112,   25,    0
   176,100563,19591113,  100,    0
   176,100563,19591114,    0,    0
   176,100563,19591115,   54,    0
   176,100563,19591116,    2,    0
   176,100563,19591117,    0,    0
   176,100563,19591118,    0,    0
   176,100563,19591119,    1,    0
   176,100563,19591120,    0,    0
   176,100563,19591121,    0,    0
   176,100563,19591122,    0,    0
   176,100563,19591123,    1,    0
   176,100563,19591124,    3,    0
   176,100563,19591125,  172,    0
   176,100563,19591126,   52,    0
   176,100563,19591127,    0,    0
   176,100563,19591128,    0,    0
   176,100563,19591129,    8,    0
   176,100563,19591130,  146,    0
   176,100563,19591201,   56,    0
   176,100563,19591202,  166,    0
   176,100563,19591203,  106,    0
   176,100563,19591204,  158,    0
   176,100563,19591205,  210,    0
   176,100563,19591206,    6,    0
   176,100563,19591207,    1,    0
   176,100563,19591208,  122,    0
   176,100563,19591209,    2,    0
   176,100563,19591210,    1,    0
   176,100563,19591211,   18,    0
   176,100563,19591212,  134,    0
   176,100563,19591213,   50,    0
   176,100563,19591214,   20,    0
   176,100563,19591215,    1,    0
   176,100563,19591216,    0,    0
   176,100563,19591217,    0,    0
   176,100563,19591218,    1,    0
   176,100563,19591219,    2,    0
   176,100563,19591220,    0,    0
   176,100563,19591221,   14,    0
   176,100563,19591222,   80,    0
   176,100563,19591223,    0,    0
   176,100563,19591224,  150,    0
   176,100563,19591225,    2,    0
   176,100563,19591226,    0,    0
   176,100563,19591227,    2,    0
   176,100563,19591228,   56,    0
   176,100563,19591229,   50,    0
   176,100563,19591230,    0,    0
   176,100563,19591231,    0,    0
   176,100563,19600101,    0,    0
   176,100563,19600102,    2,    0
   176,100563,19600103,    2,    0
   176,100563,19600104,    0,    0
   176,100563,19600105,    0,    0
   176,100563,19600106,    0,    0
   176,100563,19600107,    0,    0
   176,100563,19600108,    6,    0
   176,100563,19600109,   70,    0
   176,100563,19600110,   36,    0
   176,100563,19600111,   20,    0
   176,100563,19600112,  298,    0
   176,100563,19600113,   76,    0
   176,100563,19600114,    1,    0
   176,100563,19600115,  134,    0
   176,100563,19600116,    2,    0
   176,100563,19600117,  122,    0
   176,100563,19600118,    1,    0
   176,100563,19600119,    1,    0
   176,100563,19600120,    1,    0
   176,100563,19600121,    0,    0
   176,100563,19600122,    0,    0
   176,100563,19600123,    0,    0
   176,100563,19600124,    0,    0
   176,100563,19600125,    1,    0
   176,100563,19600126,    1,    0
   176,100563,19600127,    0,    0
   176,100563,19600128,    0,    0
   176,100563,19600129,    0,    0
   176,100563,19600130,    0,    0
   176,100563,19600131,    0,    0
   176,100563,19600201,    0,    0
   176,100563,19600202,   98,    0
   176,100563,19600203,    0,    0
   176,100563,19600204,   52,    0
   176,100563,19600205,  146,    0
   176,100563,19600206,    1,    0
   176,100563,19600207,    0,    0
   176,100563,19600208,   38,    0
   176,100563,19600209,   16,    0
   176,100563,19600210,   78,    0
   176,100563,19600211,    2,    0
   176,100563,19600212,   30,    0
   176,100563,19600213,    2,    0
   176,100563,19600214,  106,    0
   176,100563,19600215,   42,    0
   176,100563,19600216,    8,    0
   176,100563,19600217,   30,    0
   176,100563,19600218,    1,    0
   176,100563,19600219,   36,    0
   176,100563,19600220,   28,    0
   176,100563,19600221,    1,    0
   176,100563,19600222,    1,    0
   176,100563,19600223,   42,    0
   176,100563,19600224,    4,    0
   176,100563,19600225,    0,    0
   176,100563,19600226,    0,    0
   176,100563,19600227,    0,    0
   176,100563,19600228,    0,    0
   176,100563,19600229,    0,    0
   176,100563,19600301,    0,    0
   176,100563,19600302,    0,    0
   176,100563,19600303,   50,    0
   176,100563,19600304,    2,    0
   176,100563,19600305,    0,    0
   176,100563,19600306,    1,    0
   176,100563,19600307,    1,    0
   176,100563,19600308,    0,    0
   176,100563,19600309,    1,    0
   176,100563,19600310,   26,    0
   176,100563,19600311,  330,    0
   176,100563,19600312,    0,    0
   176,100563,19600313,   16,    0
   176,100563,19600314,  112,    0
   176,100563,19600315,   44,    0
   176,100563,19600316,   90,    0
   176,100563,19600317,    2,    0
   176,100563,19600318,   38,    0
   176,100563,19600319,   26,    0
   176,100563,19600320,   44,    0
   176,100563,19600321,    1,    0
   176,100563,19600322,    0,    0
   176,100563,19600323,    0,    0
   176,100563,19600324,    0,    0
   176,100563,19600325,   42,    0
   176,100563,19600326,    0,    0
   176,100563,19600327,   44,    0
   176,100563,19600328,  158,    0
   176,100563,19600329,   12,    0
   176,100563,19600330,    2,    0
   176,100563,19600331,  114,    0
   176,100563,19600401,   24,    0
   176,100563,19600402,    2,    0
   176,100563,19600403,    0,    0
   176,100563,19600404,    1,    0
   176,100563,19600405,    2,    0
   176,100563,19600406,    0,    0
   176,100563,19600407,    0,    0
   176,100563,19600408,    0,    0
   176,100563,19600409,    0,    0
   176,100563,19600410,    0,    0
   176,100563,19600411,    0,    0
   176,100563,19600412,    1,    0
   176,100563,19600413,   32,    0
   176,100563,19600414,    2,    0
   176,100563,19600415,    0,    0
   176,100563,19600416,    1,    0
   176,100563,19600417,  108,    0
   176,100563,19600418,  126,    0
   176,100563,19600419,    6,    0
   176,100563,19600420,   18,    0
   176,100563,19600421,    4,    0
   176,100563,19600422,    1,    0
   176,100563,19600423,    0,    0
   176,100563,19600424,    0,    0
   176,100563,19600425,    4,    0
   176,100563,19600426,    4,    0
   176,100563,19600427,  102,    0
   176,100563,19600428,   10,    0
   176,100563,19600429,   84,    0
   176,100563,19600430,   36,    0
   176,100563,19600501,  188,    0
   176,100563,19600502,   82,    0
   176,100563,19600503,    0,    0
   176,100563,19600504,  112,    0
   176,100563,19600505,  114,    0
   176,100563,19600506,    8,    0
   176,100563,19600507,    4,    0
   176,100563,19600508,   80,    0
   176,100563,19600509,   22,    0
   176,100563,19600510,    0,    0
   176,100563,19600511,    0,    0
   176,100563,19600512,    0,    0
   176,100563,19600513,    0,    0
   176,100563,19600514,    0,    0
   176,100563,19600515,    0,    0
   176,100563,19600516,    0,    0
   176,100563,19600517,    0,    0
   176,100563,19600518,    1,    0
   176,100563,19600519,    0,    0
   176,100563,19600520,    2,    0
   176,100563,19600521,    0,    0
   176,100563,19600522,    0,    0
   176,100563,19600523,    0,    0
   176,100563,19600524,    0,    0
   176,100563,19600525,   44,    0
   176,100563,19600526,    0,    0
   176,100563,19600527,    0,    0
   176,100563,19600528,    0,    0
   176,100563,19600529,    0,    0
   176,100563,19600530,  196,    0
   176,100563,19600531,    0,    0
   176,100563,19600601,    0,    0
   176,100563,19600602,    0,    0
   176,100563,19600603,    0,    0
   176,100563,19600604,    4,    0
   176,100563,19600605,    8,    0
   176,100563,19600606,    0,    0
   176,100563,19600607,    0,    0
   176,100563,19600608,    0,    0
   176,100563,19600609,    0,    0
   176,100563,19600610,    0,    0
   176,100563,19600611,    0,    0
   176,100563,19600612,    0,    0
   176,100563,19600613,    0,    0
   176,100563,19600614,    0,    0
   176,100563,19600615,    0,    0
