EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-11-2014
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 SS   : sunshine in 0.1 Hours
30-34 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 105265) of ITALY, ROMA CIAMPINO (STAID: 176)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   SS, Q_SS
   176,105265,20061209,   32,    0
   176,105265,20061210,   12,    0
   176,105265,20061211,   40,    0
   176,105265,20061212,   84,    0
   176,105265,20061213,   61,    0
   176,105265,20061214,   12,    0
   176,105265,20061215,   50,    0
   176,105265,20061216,   10,    0
   176,105265,20061217,    0,    0
   176,105265,20061218,    7,    0
   176,105265,20061219,   12,    0
   176,105265,20061220,   76,    0
   176,105265,20061221,   25,    0
   176,105265,20061222,   32,    0
   176,105265,20061223,   39,    0
   176,105265,20061224,   65,    0
   176,105265,20061225,   84,    0
   176,105265,20061226,   81,    0
   176,105265,20061227,   44,    0
   176,105265,20061228,   70,    0
   176,105265,20061229,   39,    0
   176,105265,20061230,   74,    0
   176,105265,20061231,   32,    0
   176,105265,20070101,   22,    0
   176,105265,20070102,   44,    0
   176,105265,20070103,   79,    0
   176,105265,20070104,    6,    0
   176,105265,20070105,   67,    0
   176,105265,20070106,    0,    0
   176,105265,20070107,   24,    0
   176,105265,20070108,   10,    0
   176,105265,20070109,   80,    0
   176,105265,20070110,   79,    0
   176,105265,20070111,    0,    0
   176,105265,20070112,   80,    0
   176,105265,20070113,   78,    0
   176,105265,20070114,    2,    0
   176,105265,20070115,   13,    0
   176,105265,20070116,    2,    0
   176,105265,20070117,   16,    0
   176,105265,20070118,   51,    0
   176,105265,20070119,   78,    0
   176,105265,20070120,   65,    0
   176,105265,20070121,    9,    0
   176,105265,20070122,   81,    0
   176,105265,20070123,    8,    0
   176,105265,20070124,   18,    0
   176,105265,20070125,   15,    0
   176,105265,20070126,   28,    0
   176,105265,20070127,   54,    0
   176,105265,20070128,   74,    0
   176,105265,20070129,    6,    0
   176,105265,20070130,   88,    0
   176,105265,20070131,   74,    0
   176,105265,20070201,   15,    0
   176,105265,20070202,   79,    0
   176,105265,20070203,   90,    0
   176,105265,20070204,   95,    0
   176,105265,20070205,   94,    0
   176,105265,20070206,   25,    0
   176,105265,20070207,   54,    0
   176,105265,20070208,   73,    0
   176,105265,20070209,    0,    0
   176,105265,20070210,    0,    0
   176,105265,20070211,   64,    0
   176,105265,20070212,    0,    0
   176,105265,20070213,   60,    0
   176,105265,20070214,   65,    0
   176,105265,20070215,    6,    0
   176,105265,20070216,   98,    0
   176,105265,20070217,   10,    0
   176,105265,20070218,   13,    0
   176,105265,20070219,   39,    0
   176,105265,20070220,   16,    0
   176,105265,20070221,   13,    0
   176,105265,20070222,   84,    0
   176,105265,20070223,   26,    0
   176,105265,20070224,    0,    0
   176,105265,20070225,    6,    0
   176,105265,20070226,   65,    0
   176,105265,20070227,  104,    0
   176,105265,20070228,    0,    0
   176,105265,20070301,   27,    0
   176,105265,20070302,    1,    0
   176,105265,20070303,   10,    0
   176,105265,20070304,   96,    0
   176,105265,20070305,   67,    0
   176,105265,20070306,   73,    0
   176,105265,20070307,   11,    0
   176,105265,20070308,   10,    0
   176,105265,20070309,   95,    0
   176,105265,20070310,   26,    0
   176,105265,20070311,   41,    0
   176,105265,20070312,   80,    0
   176,105265,20070313,   97,    0
   176,105265,20070314,  100,    0
   176,105265,20070315,  104,    0
   176,105265,20070316,  102,    0
   176,105265,20070317,   97,    0
   176,105265,20070318,   91,    0
   176,105265,20070319,    0,    0
   176,105265,20070320,   44,    0
   176,105265,20070321,   27,    0
   176,105265,20070322,   15,    0
   176,105265,20070323,   93,    0
   176,105265,20070324,    0,    0
   176,105265,20070325,   75,    0
   176,105265,20070326,  105,    0
   176,105265,20070327,   84,    0
   176,105265,20070328,   55,    0
   176,105265,20070329,    3,    0
   176,105265,20070330,   11,    0
   176,105265,20070331,  105,    0
   176,105265,20070401,   94,    0
   176,105265,20070402,   77,    0
   176,105265,20070403,   17,    0
   176,105265,20070404,    1,    0
   176,105265,20070405,   65,    0
   176,105265,20070406,  112,    0
   176,105265,20070407,  102,    0
   176,105265,20070408,   87,    0
   176,105265,20070409,  116,    0
   176,105265,20070410,   70,    0
   176,105265,20070411,  106,    0
   176,105265,20070412,   96,    0
   176,105265,20070413,   19,    0
   176,105265,20070414,    0,    0
   176,105265,20070415,  103,    0
   176,105265,20070416,   92,    0
   176,105265,20070417,   91,    0
   176,105265,20070418,  112,    0
   176,105265,20070419,  115,    0
   176,105265,20070420,  100,    0
   176,105265,20070421,  119,    0
   176,105265,20070422,  119,    0
   176,105265,20070423,  120,    0
   176,105265,20070424,  121,    0
   176,105265,20070425,   82,    0
   176,105265,20070426,   69,    0
   176,105265,20070427,  106,    0
   176,105265,20070428,   68,    0
   176,105265,20070429,   85,    0
   176,105265,20070430,   15,    0
   176,105265,20070501,   42,    0
   176,105265,20070502,   27,    0
   176,105265,20070503,   40,    0
   176,105265,20070504,   43,    0
   176,105265,20070505,   60,    0
   176,105265,20070506,   67,    0
   176,105265,20070507,   62,    0
   176,105265,20070508,  122,    0
   176,105265,20070509,  124,    0
   176,105265,20070510,  122,    0
   176,105265,20070511,   87,    0
   176,105265,20070512,  120,    0
   176,105265,20070513,  125,    0
   176,105265,20070514,  124,    0
   176,105265,20070515,   94,    0
   176,105265,20070516,   88,    0
   176,105265,20070517,   99,    0
   176,105265,20070518,  104,    0
   176,105265,20070519,  124,    0
   176,105265,20070520,  122,    0
   176,105265,20070521,  122,    0
   176,105265,20070522,  119,    0
   176,105265,20070523,  118,    0
   176,105265,20070524,  112,    0
   176,105265,20070525,  124,    0
   176,105265,20070526,   52,    0
   176,105265,20070527,   43,    0
   176,105265,20070528,   73,    0
   176,105265,20070529,    5,    0
   176,105265,20070530,   93,    0
   176,105265,20070531,  122,    0
   176,105265,20070601,   64,    0
   176,105265,20070602,  110,    0
   176,105265,20070603,    0,    0
   176,105265,20070604,   93,    0
   176,105265,20070605,  118,    0
   176,105265,20070606,  118,    0
   176,105265,20070607,  125,    0
   176,105265,20070608,   57,    0
   176,105265,20070609,  125,    0
   176,105265,20070610,  118,    0
   176,105265,20070611,  122,    0
   176,105265,20070612,  108,    0
   176,105265,20070613,  124,    0
   176,105265,20070614,  123,    0
   176,105265,20070615,   80,    0
   176,105265,20070616,   98,    0
   176,105265,20070617,  116,    0
   176,105265,20070618,  122,    0
   176,105265,20070619,   83,    0
   176,105265,20070620,  118,    0
   176,105265,20070621,  120,    0
   176,105265,20070622,   98,    0
   176,105265,20070623,  116,    0
   176,105265,20070624,   79,    0
   176,105265,20070625,  115,    0
   176,105265,20070626,   42,    0
   176,105265,20070627,  110,    0
   176,105265,20070628,  127,    0
   176,105265,20070629,  120,    0
   176,105265,20070630,  125,    0
   176,105265,20070701,  118,    0
   176,105265,20070702,   62,    0
   176,105265,20070703,  107,    0
   176,105265,20070704,   80,    0
   176,105265,20070705,  126,    0
   176,105265,20070706,  125,    0
   176,105265,20070707,  120,    0
   176,105265,20070708,  127,    0
   176,105265,20070709,  124,    0
   176,105265,20070710,  120,    0
   176,105265,20070711,  106,    0
   176,105265,20070712,  125,    0
   176,105265,20070713,  130,    0
   176,105265,20070714,  124,    0
   176,105265,20070715,  124,    0
   176,105265,20070716,  125,    0
   176,105265,20070717,  123,    0
   176,105265,20070718,  125,    0
   176,105265,20070719,  124,    0
   176,105265,20070720,  125,    0
   176,105265,20070721,  114,    0
   176,105265,20070722,  116,    0
   176,105265,20070723,  110,    0
   176,105265,20070724,  116,    0
   176,105265,20070725,  126,    0
   176,105265,20070726,  124,    0
   176,105265,20070727,  128,    0
   176,105265,20070728,  126,    0
   176,105265,20070729,  125,    0
   176,105265,20070730,  125,    0
   176,105265,20070731,   95,    0
   176,105265,20070801,  125,    0
   176,105265,20070802,  123,    0
   176,105265,20070803,  100,    0
   176,105265,20070804,  103,    0
   176,105265,20070805,  123,    0
   176,105265,20070806,  124,    0
   176,105265,20070807,  123,    0
   176,105265,20070808,  120,    0
   176,105265,20070809,  110,    0
   176,105265,20070810,   55,    0
   176,105265,20070811,   41,    0
   176,105265,20070812,  110,    0
   176,105265,20070813,  110,    0
   176,105265,20070814,  121,    0
   176,105265,20070815,-9999,    9
   176,105265,20070816,  122,    0
   176,105265,20070817,  120,    0
   176,105265,20070818,  121,    0
   176,105265,20070819,  123,    0
   176,105265,20070820,   98,    0
   176,105265,20070821,   82,    0
   176,105265,20070822,   65,    0
   176,105265,20070823,   30,    0
   176,105265,20070824,   40,    0
   176,105265,20070825,  100,    0
   176,105265,20070826,  107,    0
   176,105265,20070827,  112,    0
   176,105265,20070828,  110,    0
   176,105265,20070829,  108,    0
   176,105265,20070830,   44,    0
   176,105265,20070831,   92,    0
   176,105265,20070901,  114,    0
   176,105265,20070902,   97,    0
   176,105265,20070903,  110,    0
   176,105265,20070904,   20,    0
   176,105265,20070905,  116,    0
   176,105265,20070906,   51,    0
   176,105265,20070907,  116,    0
   176,105265,20070908,  110,    0
   176,105265,20070909,  113,    0
   176,105265,20070910,   82,    0
   176,105265,20070911,  112,    0
   176,105265,20070912,   76,    0
   176,105265,20070913,  106,    0
   176,105265,20070914,   60,    0
   176,105265,20070915,  104,    0
   176,105265,20070916,   88,    0
   176,105265,20070917,   20,    0
   176,105265,20070918,   26,    0
   176,105265,20070919,   81,    0
   176,105265,20070920,   98,    0
   176,105265,20070921,  108,    0
   176,105265,20070922,   90,    0
   176,105265,20070923,   90,    0
   176,105265,20070924,   64,    0
   176,105265,20070925,   70,    0
   176,105265,20070926,   80,    0
   176,105265,20070927,   19,    0
   176,105265,20070928,   56,    0
   176,105265,20070929,   44,    0
   176,105265,20070930,  104,    0
   176,105265,20071001,  104,    0
   176,105265,20071002,  103,    0
   176,105265,20071003,  100,    0
   176,105265,20071004,   66,    0
   176,105265,20071005,   89,    0
   176,105265,20071006,   45,    0
   176,105265,20071007,   83,    0
   176,105265,20071008,  101,    0
   176,105265,20071009,   30,    0
   176,105265,20071010,    0,    0
   176,105265,20071011,   25,    0
   176,105265,20071012,   44,    0
   176,105265,20071013,   90,    0
   176,105265,20071014,  104,    0
   176,105265,20071015,   98,    0
   176,105265,20071016,  100,    0
   176,105265,20071017,   75,    0
   176,105265,20071018,   54,    0
   176,105265,20071019,   51,    0
   176,105265,20071020,   65,    0
   176,105265,20071021,   55,    0
   176,105265,20071022,   20,    0
   176,105265,20071023,   98,    0
   176,105265,20071024,   22,    0
   176,105265,20071025,    0,    0
   176,105265,20071026,   44,    0
   176,105265,20071027,   82,    0
   176,105265,20071028,   80,    0
   176,105265,20071029,   62,    0
   176,105265,20071030,   43,    0
   176,105265,20071031,    0,    0
   176,105265,20071101,    0,    0
   176,105265,20071102,   35,    0
   176,105265,20071103,   93,    0
   176,105265,20071104,   90,    0
   176,105265,20071105,   99,    0
   176,105265,20071106,   36,    0
   176,105265,20071107,   92,    0
   176,105265,20071108,   58,    0
   176,105265,20071109,   38,    0
   176,105265,20071110,   86,    0
   176,105265,20071111,    8,    0
   176,105265,20071112,   70,    0
   176,105265,20071113,   46,    0
   176,105265,20071114,    3,    0
   176,105265,20071115,   47,    0
   176,105265,20071116,    0,    0
   176,105265,20071117,   50,    0
   176,105265,20071118,   62,    0
   176,105265,20071119,   86,    0
   176,105265,20071120,   84,    0
   176,105265,20071121,   13,    0
   176,105265,20071122,   16,    0
   176,105265,20071123,   27,    0
   176,105265,20071124,   28,    0
   176,105265,20071125,   15,    0
   176,105265,20071126,   43,    0
   176,105265,20071127,   70,    0
   176,105265,20071128,   42,    0
   176,105265,20071129,    0,    0
   176,105265,20071130,   54,    0
   176,105265,20071201,   65,    0
   176,105265,20071202,    9,    0
   176,105265,20071203,    4,    0
   176,105265,20071204,   82,    0
   176,105265,20071205,   83,    0
   176,105265,20071206,   59,    0
   176,105265,20071207,   21,    0
   176,105265,20071208,   23,    0
   176,105265,20071209,    0,    0
   176,105265,20071210,   16,    0
   176,105265,20071211,   42,    0
   176,105265,20071212,   77,    0
   176,105265,20071213,   83,    0
   176,105265,20071214,   41,    0
   176,105265,20071215,   63,    0
   176,105265,20071216,   67,    0
   176,105265,20071217,    7,    0
   176,105265,20071218,   24,    0
   176,105265,20071219,   82,    0
   176,105265,20071220,   80,    0
   176,105265,20071221,   78,    0
   176,105265,20071222,    2,    0
   176,105265,20071223,    0,    0
   176,105265,20071224,   18,    0
   176,105265,20071225,   42,    0
   176,105265,20071226,    0,    0
   176,105265,20071227,   64,    0
   176,105265,20071228,   84,    0
   176,105265,20071229,   59,    0
   176,105265,20071230,   72,    0
   176,105265,20071231,   82,    0
   176,105265,20080101,   80,    0
   176,105265,20080102,   42,    0
   176,105265,20080103,    6,    0
   176,105265,20080104,    8,    0
   176,105265,20080105,    3,    0
   176,105265,20080106,    0,    0
   176,105265,20080107,    5,    0
   176,105265,20080108,   80,    0
   176,105265,20080109,   38,    0
   176,105265,20080110,    1,    0
   176,105265,20080111,   14,    0
   176,105265,20080112,    0,    0
   176,105265,20080113,   27,    0
   176,105265,20080114,   82,    0
   176,105265,20080115,    0,    0
   176,105265,20080116,    1,    0
   176,105265,20080117,    6,    0
   176,105265,20080118,   42,    0
   176,105265,20080119,   76,    0
   176,105265,20080120,   88,    0
   176,105265,20080121,    0,    0
   176,105265,20080122,    0,    0
   176,105265,20080123,-9999,    9
   176,105265,20080124,   82,    0
   176,105265,20080125,   85,    0
   176,105265,20080126,-9999,    9
   176,105265,20080127,    0,    0
   176,105265,20080128,   71,    0
   176,105265,20080129,   90,    0
   176,105265,20080130,   56,    0
   176,105265,20080131,    1,    0
   176,105265,20080201,   50,    0
   176,105265,20080202,   33,    0
   176,105265,20080203,    2,    0
   176,105265,20080204,   25,    0
   176,105265,20080205,   72,    0
   176,105265,20080206,   93,    0
   176,105265,20080207,   96,    0
   176,105265,20080208,   95,    0
   176,105265,20080209,   95,    0
   176,105265,20080210,   92,    0
   176,105265,20080211,   88,    0
   176,105265,20080212,   60,    0
   176,105265,20080213,   94,    0
   176,105265,20080214,   96,    0
   176,105265,20080215,  102,    0
   176,105265,20080216,   96,    0
   176,105265,20080217,   99,    0
   176,105265,20080218,   98,    0
   176,105265,20080219,   99,    0
   176,105265,20080220,   45,    0
   176,105265,20080221,    0,    0
   176,105265,20080222,   96,    0
   176,105265,20080223,   98,    0
   176,105265,20080224,   88,    0
   176,105265,20080225,   44,    0
   176,105265,20080226,   57,    0
   176,105265,20080227,    1,    0
   176,105265,20080228,   12,    0
   176,105265,20080229,    0,    0
   176,105265,20080301,    0,    0
   176,105265,20080302,   91,    0
   176,105265,20080303,   70,    0
   176,105265,20080304,   84,    0
   176,105265,20080305,    0,    0
   176,105265,20080306,   23,    0
   176,105265,20080307,    0,    0
   176,105265,20080308,   74,    0
   176,105265,20080309,   70,    0
   176,105265,20080310,   21,    0
   176,105265,20080311,   62,    0
   176,105265,20080312,   48,    0
   176,105265,20080313,  100,    0
   176,105265,20080314,  105,    0
   176,105265,20080315,   90,    0
   176,105265,20080316,   25,    0
   176,105265,20080317,  105,    0
   176,105265,20080318,   30,    0
   176,105265,20080319,   86,    0
   176,105265,20080320,   60,    0
   176,105265,20080321,   55,    0
   176,105265,20080322,    0,    0
   176,105265,20080323,    2,    0
   176,105265,20080324,   30,    0
   176,105265,20080325,   79,    0
   176,105265,20080326,   28,    0
   176,105265,20080327,   21,    0
   176,105265,20080328,   69,    0
   176,105265,20080329,  112,    0
   176,105265,20080330,  108,    0
   176,105265,20080331,  104,    0
   176,105265,20080401,  106,    0
   176,105265,20080402,   80,    0
   176,105265,20080403,  105,    0
   176,105265,20080404,   35,    0
   176,105265,20080405,   96,    0
   176,105265,20080406,   81,    0
   176,105265,20080407,  108,    0
   176,105265,20080408,    0,    0
   176,105265,20080409,   50,    0
   176,105265,20080410,   50,    0
   176,105265,20080411,   26,    0
   176,105265,20080412,   65,    0
   176,105265,20080413,   99,    0
   176,105265,20080414,  108,    0
   176,105265,20080415,   57,    0
   176,105265,20080416,   92,    0
   176,105265,20080417,    0,    0
   176,105265,20080418,   52,    0
   176,105265,20080419,  105,    0
   176,105265,20080420,  106,    0
   176,105265,20080421,   70,    0
   176,105265,20080422,   35,    0
   176,105265,20080423,  118,    0
   176,105265,20080424,  102,    0
   176,105265,20080425,  116,    0
   176,105265,20080426,  124,    0
   176,105265,20080427,  121,    0
   176,105265,20080428,  112,    0
   176,105265,20080429,    7,    0
   176,105265,20080430,  116,    0
   176,105265,20080501,  124,    0
   176,105265,20080502,  124,    0
   176,105265,20080503,  124,    0
   176,105265,20080504,  127,    0
   176,105265,20080505,   38,    0
   176,105265,20080506,   97,    0
   176,105265,20080507,   93,    0
   176,105265,20080508,  114,    0
   176,105265,20080509,  115,    0
   176,105265,20080510,  113,    0
   176,105265,20080511,   30,    0
   176,105265,20080512,   24,    0
   176,105265,20080513,    0,    0
   176,105265,20080514,   93,    0
   176,105265,20080515,   88,    0
   176,105265,20080516,   42,    0
   176,105265,20080517,   55,    0
   176,105265,20080518,   68,    0
   176,105265,20080519,   27,    0
   176,105265,20080520,   23,    0
   176,105265,20080521,   15,    0
   176,105265,20080522,   65,    0
   176,105265,20080523,   87,    0
   176,105265,20080524,   92,    0
   176,105265,20080525,  101,    0
   176,105265,20080526,  118,    0
   176,105265,20080527,  107,    0
   176,105265,20080528,  112,    0
   176,105265,20080529,   32,    0
   176,105265,20080530,   97,    0
   176,105265,20080531,   93,    0
   176,105265,20080601,   85,    0
   176,105265,20080602,    2,    0
   176,105265,20080603,   64,    0
   176,105265,20080604,  120,    0
   176,105265,20080605,  105,    0
   176,105265,20080606,   81,    0
   176,105265,20080607,   52,    0
   176,105265,20080608,   26,    0
   176,105265,20080609,  105,    0
   176,105265,20080610,  125,    0
   176,105265,20080611,   53,    0
   176,105265,20080612,   29,    0
   176,105265,20080613,  117,    0
   176,105265,20080614,  110,    0
   176,105265,20080615,  119,    0
   176,105265,20080616,  106,    0
   176,105265,20080617,   52,    0
   176,105265,20080618,-9999,    9
   176,105265,20080619,  125,    0
   176,105265,20080620,  123,    0
   176,105265,20080621,  123,    0
   176,105265,20080622,  124,    0
   176,105265,20080623,  128,    0
   176,105265,20080624,  124,    0
   176,105265,20080625,  120,    0
   176,105265,20080626,  122,    0
   176,105265,20080627,  124,    0
   176,105265,20080628,  100,    0
   176,105265,20080629,  118,    0
   176,105265,20080630,  117,    0
   176,105265,20080701,  124,    0
   176,105265,20080702,  124,    0
   176,105265,20080703,  116,    0
   176,105265,20080704,  120,    0
   176,105265,20080705,  116,    0
   176,105265,20080706,  126,    0
   176,105265,20080707,  122,    0
   176,105265,20080708,  116,    0
   176,105265,20080709,  124,    0
   176,105265,20080710,  124,    0
   176,105265,20080711,  122,    0
   176,105265,20080712,  125,    0
   176,105265,20080713,   59,    0
   176,105265,20080714,  126,    0
   176,105265,20080715,  124,    0
   176,105265,20080716,  114,    0
   176,105265,20080717,   89,    0
   176,105265,20080718,  113,    0
   176,105265,20080719,  126,    0
   176,105265,20080720,  122,    0
   176,105265,20080721,   90,    0
   176,105265,20080722,  118,    0
   176,105265,20080723,  122,    0
   176,105265,20080724,  128,    0
   176,105265,20080725,  122,    0
   176,105265,20080726,  123,    0
   176,105265,20080727,   75,    0
   176,105265,20080728,  119,    0
   176,105265,20080729,  120,    0
   176,105265,20080730,  127,    0
   176,105265,20080731,  125,    0
   176,105265,20080801,  125,    0
   176,105265,20080802,  117,    0
   176,105265,20080803,  125,    0
   176,105265,20080804,  130,    0
   176,105265,20080805,  124,    0
   176,105265,20080806,  126,    0
   176,105265,20080807,  128,    0
   176,105265,20080808,  110,    0
   176,105265,20080809,  115,    0
   176,105265,20080810,  126,    0
   176,105265,20080811,  124,    0
   176,105265,20080812,  124,    0
   176,105265,20080813,  126,    0
   176,105265,20080814,  115,    0
   176,105265,20080815,   83,    0
   176,105265,20080816,  118,    0
   176,105265,20080817,  106,    0
   176,105265,20080818,  134,    0
   176,105265,20080819,  132,    0
   176,105265,20080820,  109,    0
   176,105265,20080821,  122,    0
   176,105265,20080822,  122,    0
   176,105265,20080823,  109,    0
   176,105265,20080824,   87,    0
   176,105265,20080825,  114,    0
   176,105265,20080826,  118,    0
   176,105265,20080827,   62,    0
   176,105265,20080828,  115,    0
   176,105265,20080829,  113,    0
   176,105265,20080830,  115,    0
   176,105265,20080831,  116,    0
   176,105265,20080901,  115,    0
   176,105265,20080902,  112,    0
   176,105265,20080903,  112,    0
   176,105265,20080904,  110,    0
   176,105265,20080905,  103,    0
   176,105265,20080906,   70,    0
   176,105265,20080907,   63,    0
   176,105265,20080908,  107,    0
   176,105265,20080909,  106,    0
   176,105265,20080910,  104,    0
   176,105265,20080911,   89,    0
   176,105265,20080912,   24,    0
   176,105265,20080913,   31,    0
   176,105265,20080914,   27,    0
   176,105265,20080915,  103,    0
   176,105265,20080916,  110,    0
   176,105265,20080917,  109,    0
   176,105265,20080918,  105,    0
   176,105265,20080919,    0,    0
   176,105265,20080920,  108,    0
   176,105265,20080921,   40,    0
   176,105265,20080922,  102,    0
   176,105265,20080923,   60,    0
   176,105265,20080924,   88,    0
   176,105265,20080925,  103,    0
   176,105265,20080926,  102,    0
   176,105265,20080927,   72,    0
   176,105265,20080928,   52,    0
   176,105265,20080929,  105,    0
   176,105265,20080930,   90,    0
   176,105265,20081001,  104,    0
   176,105265,20081002,   64,    0
   176,105265,20081003,   69,    0
   176,105265,20081004,   23,    0
   176,105265,20081005,   95,    0
   176,105265,20081006,   34,    0
   176,105265,20081007,   75,    0
   176,105265,20081008,   90,    0
   176,105265,20081009,  100,    0
   176,105265,20081010,   97,    0
   176,105265,20081011,   98,    0
   176,105265,20081012,  101,    0
   176,105265,20081013,   88,    0
   176,105265,20081014,   82,    0
   176,105265,20081015,   82,    0
   176,105265,20081016,   68,    0
   176,105265,20081017,   33,    0
   176,105265,20081018,   91,    0
   176,105265,20081019,   95,    0
   176,105265,20081020,   95,    0
   176,105265,20081021,   90,    0
   176,105265,20081022,   72,    0
   176,105265,20081023,    2,    0
   176,105265,20081024,   75,    0
   176,105265,20081025,   38,    0
   176,105265,20081026,   84,    0
   176,105265,20081027,   72,    0
   176,105265,20081028,   14,    0
   176,105265,20081029,   46,    0
   176,105265,20081030,   12,    0
   176,105265,20081031,   14,    0
   176,105265,20081101,   75,    0
   176,105265,20081102,   93,    0
   176,105265,20081103,   77,    0
   176,105265,20081104,    8,    0
   176,105265,20081105,   90,    0
   176,105265,20081106,   99,    0
   176,105265,20081107,   58,    0
   176,105265,20081108,   78,    0
   176,105265,20081109,   90,    0
   176,105265,20081110,   92,    0
   176,105265,20081111,   88,    0
   176,105265,20081112,   10,    0
   176,105265,20081113,    3,    0
   176,105265,20081114,   35,    0
   176,105265,20081115,   48,    0
   176,105265,20081116,   44,    0
   176,105265,20081117,   50,    0
   176,105265,20081118,   68,    0
   176,105265,20081119,   63,    0
   176,105265,20081120,   67,    0
   176,105265,20081121,    2,    0
   176,105265,20081122,   35,    0
   176,105265,20081123,   25,    0
   176,105265,20081124,   14,    0
   176,105265,20081125,    2,    0
   176,105265,20081126,   54,    0
   176,105265,20081127,   76,    0
   176,105265,20081128,    3,    0
   176,105265,20081129,   40,    0
   176,105265,20081130,   28,    0
   176,105265,20081201,   40,    0
   176,105265,20081202,    0,    0
   176,105265,20081203,   27,    0
   176,105265,20081204,   75,    0
   176,105265,20081205,    0,    0
   176,105265,20081206,   59,    0
   176,105265,20081207,   81,    0
   176,105265,20081208,   83,    0
   176,105265,20081209,   55,    0
   176,105265,20081210,   24,    0
   176,105265,20081211,    0,    0
   176,105265,20081212,    0,    0
   176,105265,20081213,   61,    0
   176,105265,20081214,   64,    0
   176,105265,20081215,    2,    0
   176,105265,20081216,    3,    0
   176,105265,20081217,   52,    0
   176,105265,20081218,   61,    0
   176,105265,20081219,   78,    0
   176,105265,20081220,   82,    0
   176,105265,20081221,   85,    0
   176,105265,20081222,   85,    0
   176,105265,20081223,   82,    0
   176,105265,20081224,   68,    0
   176,105265,20081225,    0,    0
   176,105265,20081226,    0,    0
   176,105265,20081227,   30,    0
   176,105265,20081228,    0,    0
   176,105265,20081229,   10,    0
   176,105265,20081230,   83,    0
   176,105265,20081231,   80,    0
   176,105265,20090101,    0,    0
   176,105265,20090102,   13,    0
   176,105265,20090103,    0,    0
   176,105265,20090104,   82,    0
   176,105265,20090105,   85,    0
   176,105265,20090106,   20,    0
   176,105265,20090107,    6,    0
   176,105265,20090108,    0,    0
   176,105265,20090109,   52,    0
   176,105265,20090110,    0,    0
   176,105265,20090111,   86,    0
   176,105265,20090112,    0,    0
   176,105265,20090113,    0,    0
   176,105265,20090114,    0,    0
   176,105265,20090115,   17,    0
   176,105265,20090116,   54,    0
   176,105265,20090117,   86,    0
   176,105265,20090118,   39,    0
   176,105265,20090119,    2,    0
   176,105265,20090120,   22,    0
   176,105265,20090121,    0,    0
   176,105265,20090122,   30,    0
   176,105265,20090123,   64,    0
   176,105265,20090124,    6,    0
   176,105265,20090125,   42,    0
   176,105265,20090126,   13,    0
   176,105265,20090127,   14,    0
   176,105265,20090128,   79,    0
   176,105265,20090129,   90,    0
   176,105265,20090130,   75,    0
   176,105265,20090131,   84,    0
   176,105265,20090201,   29,    0
   176,105265,20090202,    0,    0
   176,105265,20090203,    0,    0
   176,105265,20090204,   10,    0
   176,105265,20090205,   39,    0
   176,105265,20090206,   25,    0
   176,105265,20090207,    2,    0
   176,105265,20090208,   37,    0
   176,105265,20090209,   84,    0
   176,105265,20090210,    2,    0
   176,105265,20090211,   11,    0
   176,105265,20090212,   85,    0
   176,105265,20090213,   76,    0
   176,105265,20090214,   64,    0
   176,105265,20090215,   96,    0
   176,105265,20090216,   57,    0
   176,105265,20090217,   65,    0
   176,105265,20090218,   84,    0
   176,105265,20090219,   97,    0
   176,105265,20090220,  100,    0
   176,105265,20090221,   81,    0
   176,105265,20090222,   60,    0
   176,105265,20090223,   58,    0
   176,105265,20090224,   31,    0
   176,105265,20090225,  102,    0
   176,105265,20090226,   90,    0
   176,105265,20090227,   62,    0
   176,105265,20090228,   92,    0
   176,105265,20090301,    0,    0
   176,105265,20090302,   30,    0
   176,105265,20090303,   54,    0
   176,105265,20090304,   38,    0
   176,105265,20090305,    5,    0
   176,105265,20090306,   32,    0
   176,105265,20090307,   85,    0
   176,105265,20090308,   95,    0
   176,105265,20090309,   90,    0
   176,105265,20090310,  100,    0
   176,105265,20090311,   99,    0
   176,105265,20090312,  108,    0
   176,105265,20090313,   75,    0
   176,105265,20090314,  104,    0
   176,105265,20090315,   36,    0
   176,105265,20090316,   58,    0
   176,105265,20090317,  108,    0
   176,105265,20090318,  106,    0
   176,105265,20090319,   40,    0
   176,105265,20090320,    0,    0
   176,105265,20090321,   94,    0
   176,105265,20090322,   91,    0
   176,105265,20090323,  111,    0
   176,105265,20090324,   22,    0
   176,105265,20090325,  100,    0
   176,105265,20090326,  107,    0
   176,105265,20090327,   46,    0
   176,105265,20090328,   35,    0
   176,105265,20090329,   11,    0
   176,105265,20090330,   70,    0
   176,105265,20090331,   34,    0
   176,105265,20090401,   20,    0
   176,105265,20090402,  101,    0
   176,105265,20090403,   98,    0
   176,105265,20090404,   34,    0
